iMax B6 mini;Outlet A
Time [hh:mm:ss.SSS];Voltage [V];Current [A];Capacity [mAh];Temperature Ext [°C];Temperature Int [°C];BatteryRi [m?]
00:31:00.000;4.94;0.30;143;0.0;36.0;0.00
00:31:01.000;4.94;0.30;143;0.0;36.0;0.00
00:31:02.000;4.94;0.30;143;0.0;36.0;0.00
00:31:03.000;4.94;0.32;143;0.0;36.0;0.00
00:31:04.000;4.94;0.30;143;0.0;36.0;0.00
00:31:05.000;4.94;0.30;143;0.0;36.0;0.00
00:31:06.000;4.94;0.31;143;0.0;36.0;0.00
00:31:07.000;4.94;0.30;143;0.0;36.0;0.00
00:31:08.000;4.94;0.30;143;0.0;36.0;0.00
00:31:09.000;4.94;0.30;143;0.0;36.0;0.00
00:31:10.000;4.94;0.31;144;0.0;36.0;0.00
00:31:11.000;4.94;0.30;144;0.0;36.0;0.00
00:31:12.000;4.94;0.30;144;0.0;36.0;0.00
00:31:13.000;4.94;0.30;144;0.0;36.0;0.00
00:31:14.000;4.94;0.31;144;0.0;36.0;0.00
00:31:15.000;4.94;0.30;144;0.0;36.0;0.00
00:31:16.000;4.94;0.30;144;0.0;36.0;0.00
00:31:17.000;4.94;0.32;144;0.0;36.0;0.00
00:31:18.000;4.93;0.31;144;0.0;36.0;0.00
00:31:19.000;4.94;0.30;144;0.0;36.0;0.00
00:31:20.000;4.94;0.30;144;0.0;36.0;0.00
00:31:21.000;4.94;0.30;145;0.0;36.0;0.00
00:31:22.000;4.93;0.31;145;0.0;36.0;0.00
00:31:23.000;4.93;0.30;145;0.0;36.0;0.00
00:31:24.000;4.93;0.31;145;0.0;36.0;0.00
00:31:25.000;4.93;0.30;145;0.0;36.0;0.00
00:31:26.000;4.93;0.30;145;0.0;36.0;0.00
00:31:27.000;4.93;0.31;145;0.0;36.0;0.00
00:31:28.000;4.93;0.30;145;0.0;36.0;0.00
00:31:29.000;4.93;0.30;145;0.0;36.0;0.00
00:31:30.000;4.93;0.30;145;0.0;36.0;0.00
00:31:31.000;4.93;0.31;145;0.0;36.0;0.00
00:31:32.000;4.93;0.31;145;0.0;36.0;0.00
00:31:33.000;4.93;0.30;146;0.0;36.0;0.00
00:31:34.000;4.93;0.30;146;0.0;36.0;0.00
00:31:35.000;4.93;0.31;146;0.0;36.0;0.00
00:31:36.000;4.93;0.30;146;0.0;36.0;0.00
00:31:37.000;4.93;0.31;146;0.0;36.0;0.00
00:31:38.000;4.93;0.31;146;0.0;36.0;0.00
00:31:39.000;4.93;0.30;146;0.0;36.0;0.00
00:31:40.000;4.93;0.31;146;0.0;36.0;0.00
00:31:41.000;4.93;0.30;146;0.0;36.0;0.00
00:31:42.000;4.93;0.31;146;0.0;36.0;0.00
00:31:43.000;4.93;0.32;146;0.0;36.0;0.00
00:31:44.000;4.93;0.30;147;0.0;36.0;0.00
00:31:45.000;4.93;0.31;147;0.0;36.0;0.00
00:31:46.000;4.93;0.31;147;0.0;36.0;0.00
00:31:47.000;4.93;0.31;147;0.0;36.0;0.00
00:31:48.000;4.93;0.30;147;0.0;36.0;0.00
00:31:49.000;4.93;0.30;147;0.0;36.0;0.00
00:31:50.000;4.93;0.30;147;0.0;36.0;0.00
00:31:51.000;4.93;0.31;147;0.0;36.0;0.00
00:31:52.000;4.93;0.31;147;0.0;36.0;0.00
00:31:53.000;4.93;0.30;147;0.0;36.0;0.00
00:31:54.000;4.93;0.30;147;0.0;36.0;0.00
00:31:55.000;4.93;0.31;147;0.0;36.0;0.00
00:31:56.000;4.93;0.30;147;0.0;36.0;0.00
00:31:57.000;4.93;0.30;148;0.0;36.0;0.00
00:31:58.000;4.93;0.31;148;0.0;36.0;0.00
00:31:59.000;4.93;0.31;148;0.0;36.0;0.00
00:32:00.000;4.93;0.32;148;0.0;36.0;0.00
00:32:01.000;4.93;0.30;148;0.0;36.0;0.00
00:32:02.000;4.93;0.30;148;0.0;36.0;0.00
00:32:03.000;4.93;0.31;148;0.0;36.0;0.00
00:32:04.000;4.93;0.30;148;0.0;36.0;0.00
00:32:05.000;4.93;0.31;148;0.0;36.0;0.00
00:32:06.000;4.93;0.31;148;0.0;36.0;0.00
00:32:07.000;4.93;0.30;148;0.0;36.0;0.00
00:32:08.000;4.93;0.30;149;0.0;36.0;0.00
00:32:09.000;4.93;0.30;149;0.0;36.0;0.00
00:32:10.000;4.93;0.30;149;0.0;36.0;0.00
00:32:11.000;4.93;0.31;149;0.0;36.0;0.00
00:32:12.000;4.93;0.30;149;0.0;36.0;0.00
00:32:13.000;4.93;0.30;149;0.0;36.0;0.00
00:32:14.000;4.93;0.31;149;0.0;36.0;0.00
00:32:15.000;4.93;0.30;149;0.0;36.0;0.00
00:32:16.000;4.93;0.30;149;0.0;36.0;0.00
00:32:17.000;4.93;0.30;149;0.0;36.0;0.00
00:32:18.000;4.93;0.31;149;0.0;36.0;0.00
00:32:19.000;4.93;0.30;149;0.0;36.0;0.00
00:32:20.000;4.93;0.30;149;0.0;36.0;0.00
00:32:21.000;4.93;0.31;150;0.0;36.0;0.00
00:32:22.000;4.93;0.30;150;0.0;36.0;0.00
00:32:23.000;4.93;0.31;150;0.0;36.0;0.00
00:32:24.000;4.93;0.30;150;0.0;36.0;0.00
00:32:25.000;4.93;0.32;150;0.0;36.0;0.00
00:32:26.000;4.93;0.31;150;0.0;36.0;0.00
00:32:27.000;4.93;0.31;150;0.0;36.0;0.00
00:32:28.000;4.93;0.30;150;0.0;36.0;0.00
00:32:29.000;4.93;0.31;150;0.0;36.0;0.00
00:32:30.000;4.93;0.30;150;0.0;36.0;0.00
00:32:31.000;4.93;0.30;150;0.0;36.0;0.00
00:32:32.000;4.93;0.31;150;0.0;36.0;0.00
00:32:33.000;4.93;0.30;151;0.0;36.0;0.00
00:32:34.000;4.93;0.30;151;0.0;36.0;0.00
00:32:35.000;4.93;0.30;151;0.0;36.0;0.00
00:32:36.000;4.93;0.30;151;0.0;36.0;0.00
00:32:37.000;4.93;0.31;151;0.0;36.0;0.00
00:32:38.000;4.93;0.31;151;0.0;36.0;0.00
00:32:39.000;4.93;0.30;151;0.0;36.0;0.00
00:32:40.000;4.93;0.30;151;0.0;36.0;0.00
00:32:41.000;4.93;0.31;151;0.0;36.0;0.00
00:32:42.000;4.93;0.30;151;0.0;36.0;0.00
00:32:43.000;4.93;0.30;151;0.0;36.0;0.00
00:32:44.000;4.93;0.30;151;0.0;36.0;0.00
00:32:45.000;4.93;0.31;152;0.0;36.0;0.00
00:32:46.000;4.93;0.30;152;0.0;36.0;0.00
00:32:47.000;4.93;0.31;152;0.0;36.0;0.00
00:32:48.000;4.93;0.30;152;0.0;36.0;0.00
00:32:49.000;4.93;0.31;152;0.0;36.0;0.00
00:32:50.000;4.93;0.30;152;0.0;36.0;0.00
00:32:51.000;4.93;0.30;152;0.0;36.0;0.00
00:32:52.000;4.93;0.31;152;0.0;36.0;0.00
00:32:53.000;4.93;0.30;152;0.0;36.0;0.00
00:32:54.000;4.93;0.31;152;0.0;36.0;0.00
00:32:55.000;4.93;0.31;153;0.0;36.0;0.00
00:32:56.000;4.93;0.32;153;0.0;36.0;0.00
00:32:57.000;4.93;0.32;153;0.0;36.0;0.00
00:32:58.000;4.93;0.32;153;0.0;36.0;0.00
00:32:59.000;4.93;0.30;153;0.0;36.0;0.00
00:33:00.000;4.93;0.30;153;0.0;36.0;0.00
00:33:01.000;4.93;0.30;153;0.0;36.0;0.00
00:33:02.000;4.93;0.32;153;0.0;36.0;0.00
00:33:03.000;4.93;0.32;153;0.0;36.0;0.00
00:33:04.000;4.93;0.31;153;0.0;36.0;0.00
00:33:05.000;4.93;0.31;153;0.0;36.0;0.00
00:33:06.000;4.93;0.30;153;0.0;36.0;0.00
00:33:07.000;4.93;0.31;154;0.0;36.0;0.00
00:33:08.000;4.93;0.30;154;0.0;36.0;0.00
00:33:09.000;4.93;0.32;154;0.0;36.0;0.00
00:33:10.000;4.93;0.30;154;0.0;36.0;0.00
00:33:11.000;4.93;0.30;154;0.0;36.0;0.00
00:33:12.000;4.93;0.30;154;0.0;36.0;0.00
00:33:13.000;4.93;0.32;154;0.0;36.0;0.00
00:33:14.000;4.93;0.30;154;0.0;36.0;0.00
00:33:15.000;4.93;0.30;154;0.0;36.0;0.00
00:33:16.000;4.93;0.32;154;0.0;36.0;0.00
00:33:17.000;4.93;0.30;154;0.0;36.0;0.00
00:33:18.000;4.93;0.30;154;0.0;36.0;0.00
00:33:19.000;4.93;0.30;155;0.0;36.0;0.00
00:33:20.000;4.93;0.31;155;0.0;36.0;0.00
00:33:21.000;4.93;0.31;155;0.0;36.0;0.00
00:33:22.000;4.93;0.31;155;0.0;36.0;0.00
00:33:23.000;4.93;0.30;155;0.0;36.0;0.00
00:33:24.000;4.93;0.30;155;0.0;36.0;0.00
00:33:25.000;4.93;0.30;155;0.0;36.0;0.00
00:33:26.000;4.92;0.30;155;0.0;36.0;0.00
00:33:27.000;4.92;0.30;155;0.0;36.0;0.00
00:33:28.000;4.92;0.31;155;0.0;36.0;0.00
00:33:29.000;4.92;0.30;155;0.0;36.0;0.00
00:33:30.000;4.92;0.30;155;0.0;36.0;0.00
00:33:31.000;4.92;0.30;156;0.0;36.0;0.00
00:33:32.000;4.92;0.30;156;0.0;36.0;0.00
00:33:33.000;4.92;0.30;156;0.0;36.0;0.00
00:33:34.000;4.92;0.30;156;0.0;36.0;0.00
00:33:35.000;4.92;0.30;156;0.0;36.0;0.00
00:33:36.000;4.92;0.30;156;0.0;36.0;0.00
00:33:37.000;4.92;0.31;156;0.0;36.0;0.00
00:33:38.000;4.92;0.30;156;0.0;36.0;0.00
00:33:39.000;4.92;0.30;156;0.0;36.0;0.00
00:33:40.000;4.92;0.30;156;0.0;36.0;0.00
00:33:41.000;4.92;0.30;156;0.0;36.0;0.00
00:33:42.000;4.92;0.32;156;0.0;36.0;0.00
00:33:43.000;4.92;0.30;156;0.0;36.0;0.00
00:33:44.000;4.92;0.32;157;0.0;36.0;0.00
00:33:45.000;4.92;0.31;157;0.0;36.0;0.00
00:33:46.000;4.92;0.31;157;0.0;36.0;0.00
00:33:47.000;4.92;0.31;157;0.0;36.0;0.00
00:33:48.000;4.92;0.30;157;0.0;36.0;0.00
00:33:49.000;4.92;0.31;157;0.0;37.0;0.00
00:33:50.000;4.92;0.30;157;0.0;36.0;0.00
00:33:51.000;4.92;0.30;157;0.0;36.0;0.00
00:33:52.000;4.92;0.30;157;0.0;36.0;0.00
00:33:53.000;4.92;0.30;157;0.0;36.0;0.00
00:33:54.000;4.92;0.31;158;0.0;37.0;0.00
00:33:55.000;4.92;0.31;158;0.0;37.0;0.00
00:33:56.000;4.92;0.30;158;0.0;37.0;0.00
00:33:57.000;4.92;0.30;158;0.0;37.0;0.00
00:33:58.000;4.92;0.31;158;0.0;37.0;0.00
00:33:59.000;4.92;0.30;158;0.0;37.0;0.00
00:34:00.000;4.92;0.30;158;0.0;37.0;0.00
00:34:01.000;4.92;0.30;158;0.0;37.0;0.00
00:34:02.000;4.92;0.30;158;0.0;37.0;0.00
00:34:03.000;4.92;0.31;158;0.0;37.0;0.00
00:34:04.000;4.92;0.31;158;0.0;37.0;0.00
00:34:05.000;4.92;0.31;158;0.0;37.0;0.00
00:34:06.000;4.92;0.31;158;0.0;37.0;0.00
00:34:07.000;4.92;0.30;159;0.0;37.0;0.00
00:34:08.000;4.92;0.30;159;0.0;37.0;0.00
00:34:09.000;4.92;0.31;159;0.0;37.0;0.00
00:34:10.000;4.92;0.31;159;0.0;37.0;0.00
00:34:11.000;4.92;0.31;159;0.0;37.0;0.00
00:34:12.000;4.92;0.30;159;0.0;37.0;0.00
00:34:13.000;4.92;0.30;159;0.0;37.0;0.00
00:34:14.000;4.92;0.30;159;0.0;37.0;0.00
00:34:15.000;4.92;0.30;159;0.0;37.0;0.00
00:34:16.000;4.92;0.32;159;0.0;37.0;0.00
00:34:17.000;4.92;0.30;159;0.0;37.0;0.00
00:34:18.000;4.92;0.30;159;0.0;37.0;0.00
00:34:19.000;4.92;0.30;160;0.0;37.0;0.00
00:34:20.000;4.92;0.30;160;0.0;37.0;0.00
00:34:21.000;4.92;0.30;160;0.0;37.0;0.00
00:34:22.000;4.92;0.30;160;0.0;37.0;0.00
00:34:23.000;4.92;0.30;160;0.0;37.0;0.00
00:34:24.000;4.92;0.30;160;0.0;37.0;0.00
00:34:25.000;4.92;0.30;160;0.0;37.0;0.00
00:34:26.000;4.92;0.30;160;0.0;37.0;0.00
00:34:27.000;4.92;0.31;160;0.0;37.0;0.00
00:34:28.000;4.92;0.30;160;0.0;37.0;0.00
00:34:29.000;4.92;0.30;160;0.0;37.0;0.00
00:34:30.000;4.92;0.30;160;0.0;37.0;0.00
00:34:31.000;4.92;0.30;161;0.0;37.0;0.00
00:34:32.000;4.92;0.30;161;0.0;37.0;0.00
00:34:33.000;4.92;0.31;161;0.0;37.0;0.00
00:34:34.000;4.92;0.30;161;0.0;37.0;0.00
00:34:35.000;4.92;0.30;161;0.0;37.0;0.00
00:34:36.000;4.92;0.30;161;0.0;37.0;0.00
00:34:37.000;4.92;0.30;161;0.0;37.0;0.00
00:34:38.000;4.92;0.31;161;0.0;37.0;0.00
00:34:39.000;4.92;0.31;161;0.0;37.0;0.00
00:34:40.000;4.92;0.30;161;0.0;37.0;0.00
00:34:41.000;4.92;0.30;161;0.0;37.0;0.00
00:34:42.000;4.92;0.31;161;0.0;37.0;0.00
00:34:43.000;4.92;0.32;162;0.0;37.0;0.00
00:34:44.000;4.92;0.31;162;0.0;37.0;0.00
00:34:45.000;4.92;0.32;162;0.0;37.0;0.00
00:34:46.000;4.92;0.31;162;0.0;37.0;0.00
00:34:47.000;4.92;0.31;162;0.0;37.0;0.00
00:34:48.000;4.92;0.31;162;0.0;37.0;0.00
00:34:49.000;4.92;0.30;162;0.0;37.0;0.00
00:34:50.000;4.92;0.30;162;0.0;37.0;0.00
00:34:51.000;4.92;0.30;162;0.0;37.0;0.00
00:34:52.000;4.92;0.31;162;0.0;37.0;0.00
00:34:53.000;4.92;0.30;162;0.0;37.0;0.00
00:34:54.000;4.92;0.31;162;0.0;37.0;0.00
00:34:55.000;4.92;0.30;163;0.0;37.0;0.00
00:34:56.000;4.92;0.30;163;0.0;37.0;0.00
00:34:57.000;4.92;0.30;163;0.0;37.0;0.00
00:34:58.000;4.92;0.30;163;0.0;37.0;0.00
00:34:59.000;4.92;0.30;163;0.0;37.0;0.00
00:35:00.000;4.92;0.30;163;0.0;37.0;0.00
00:35:01.000;4.92;0.30;163;0.0;37.0;0.00
00:35:02.000;4.92;0.30;163;0.0;37.0;0.00
00:35:03.000;4.92;0.30;163;0.0;37.0;0.00
00:35:04.000;4.92;0.30;163;0.0;37.0;0.00
00:35:05.000;4.92;0.30;163;0.0;37.0;0.00
00:35:06.000;4.92;0.30;163;0.0;37.0;0.00
00:35:07.000;4.92;0.30;164;0.0;37.0;0.00
00:35:08.000;4.92;0.32;164;0.0;37.0;0.00
00:35:09.000;4.92;0.30;164;0.0;37.0;0.00
00:35:10.000;4.92;0.30;164;0.0;37.0;0.00
00:35:11.000;4.92;0.31;164;0.0;37.0;0.00
00:35:12.000;4.92;0.30;164;0.0;37.0;0.00
00:35:13.000;4.92;0.30;164;0.0;37.0;0.00
00:35:14.000;4.92;0.30;164;0.0;37.0;0.00
00:35:15.000;4.92;0.30;164;0.0;37.0;0.00
00:35:16.000;4.92;0.30;164;0.0;37.0;0.00
00:35:17.000;4.92;0.30;164;0.0;37.0;0.00
00:35:18.000;4.92;0.31;164;0.0;37.0;0.00
00:35:19.000;4.92;0.30;164;0.0;37.0;0.00
00:35:20.000;4.92;0.31;165;0.0;37.0;0.00
00:35:21.000;4.92;0.30;165;0.0;37.0;0.00
00:35:22.000;4.92;0.30;165;0.0;37.0;0.00
00:35:23.000;4.92;0.30;165;0.0;37.0;0.00
00:35:24.000;4.92;0.30;165;0.0;37.0;0.00
00:35:25.000;4.92;0.30;165;0.0;37.0;0.00
00:35:26.000;4.92;0.30;165;0.0;37.0;0.00
00:35:27.000;4.92;0.31;165;0.0;37.0;0.00
00:35:28.000;4.92;0.30;165;0.0;37.0;0.00
00:35:29.000;4.92;0.30;165;0.0;37.0;0.00
00:35:30.000;4.92;0.32;165;0.0;37.0;0.00
00:35:31.000;4.92;0.30;165;0.0;37.0;0.00
00:35:32.000;4.92;0.30;166;0.0;37.0;0.00
00:35:33.000;4.92;0.31;166;0.0;37.0;0.00
00:35:34.000;4.92;0.30;166;0.0;37.0;0.00
00:35:35.000;4.92;0.31;166;0.0;37.0;0.00
00:35:36.000;4.92;0.30;166;0.0;37.0;0.00
00:35:37.000;4.92;0.30;166;0.0;37.0;0.00
00:35:38.000;4.92;0.31;166;0.0;37.0;0.00
00:35:39.000;4.92;0.31;166;0.0;37.0;0.00
00:35:40.000;4.92;0.30;166;0.0;37.0;0.00
00:35:41.000;4.92;0.31;166;0.0;37.0;0.00
00:35:42.000;4.92;0.30;166;0.0;37.0;0.00
00:35:43.000;4.92;0.30;167;0.0;37.0;0.00
00:35:44.000;4.91;0.30;167;0.0;37.0;0.00
00:35:45.000;4.91;0.31;167;0.0;37.0;0.00
00:35:46.000;4.92;0.30;167;0.0;37.0;0.00
00:35:47.000;4.91;0.30;167;0.0;37.0;0.00
00:35:48.000;4.91;0.31;167;0.0;37.0;0.00
00:35:49.000;4.91;0.31;167;0.0;37.0;0.00
00:35:50.000;4.91;0.31;167;0.0;37.0;0.00
00:35:51.000;4.91;0.31;167;0.0;37.0;0.00
00:35:52.000;4.91;0.30;167;0.0;37.0;0.00
00:35:53.000;4.91;0.30;167;0.0;37.0;0.00
00:35:54.000;4.91;0.31;167;0.0;37.0;0.00
00:35:55.000;4.91;0.31;168;0.0;37.0;0.00
00:35:56.000;4.91;0.32;168;0.0;37.0;0.00
00:35:57.000;4.91;0.30;168;0.0;37.0;0.00
00:35:58.000;4.91;0.31;168;0.0;37.0;0.00
00:35:59.000;4.91;0.30;168;0.0;37.0;0.00
00:36:00.000;4.91;0.30;168;0.0;37.0;0.00
00:36:01.000;4.91;0.31;168;0.0;37.0;0.00
00:36:02.000;4.91;0.31;168;0.0;37.0;0.00
00:36:03.000;4.91;0.30;168;0.0;37.0;0.00
00:36:04.000;4.91;0.31;168;0.0;37.0;0.00
00:36:05.000;4.91;0.31;168;0.0;37.0;0.00
00:36:06.000;4.91;0.30;168;0.0;37.0;0.00
00:36:07.000;4.91;0.30;168;0.0;37.0;0.00
00:36:08.000;4.91;0.31;169;0.0;37.0;0.00
00:36:09.000;4.91;0.30;169;0.0;37.0;0.00
00:36:10.000;4.91;0.30;169;0.0;37.0;0.00
00:36:11.000;4.91;0.30;169;0.0;37.0;0.00
00:36:12.000;4.91;0.30;169;0.0;37.0;0.00
00:36:13.000;4.91;0.30;169;0.0;37.0;0.00
00:36:14.000;4.91;0.30;169;0.0;37.0;0.00
00:36:15.000;4.91;0.30;169;0.0;37.0;0.00
00:36:16.000;4.91;0.30;169;0.0;37.0;0.00
00:36:17.000;4.91;0.30;169;0.0;37.0;0.00
00:36:18.000;4.91;0.31;169;0.0;37.0;0.00
00:36:19.000;4.91;0.31;170;0.0;37.0;0.00
00:36:20.000;4.91;0.30;170;0.0;37.0;0.00
00:36:21.000;4.91;0.30;170;0.0;37.0;0.00
00:36:22.000;4.91;0.30;170;0.0;37.0;0.00
00:36:23.000;4.91;0.30;170;0.0;37.0;0.00
00:36:24.000;4.91;0.31;170;0.0;37.0;0.00
00:36:25.000;4.91;0.31;170;0.0;37.0;0.00
00:36:26.000;4.91;0.31;170;0.0;37.0;0.00
00:36:27.000;4.91;0.30;170;0.0;37.0;0.00
00:36:28.000;4.91;0.30;170;0.0;37.0;0.00
00:36:29.000;4.91;0.30;170;0.0;37.0;0.00
00:36:30.000;4.91;0.31;170;0.0;37.0;0.00
00:36:31.000;4.91;0.30;171;0.0;37.0;0.00
00:36:32.000;4.91;0.31;171;0.0;37.0;0.00
00:36:33.000;4.91;0.31;171;0.0;37.0;0.00
00:36:34.000;4.91;0.30;171;0.0;37.0;0.00
00:36:35.000;4.91;0.31;171;0.0;37.0;0.00
00:36:36.000;4.91;0.30;171;0.0;37.0;0.00
00:36:37.000;4.91;0.30;171;0.0;37.0;0.00
00:36:38.000;4.91;0.32;171;0.0;37.0;0.00
00:36:39.000;4.91;0.30;171;0.0;37.0;0.00
00:36:40.000;4.91;0.30;171;0.0;37.0;0.00
00:36:41.000;4.91;0.30;171;0.0;37.0;0.00
00:36:42.000;4.91;0.30;171;0.0;37.0;0.00
00:36:43.000;4.91;0.30;172;0.0;37.0;0.00
00:36:44.000;4.91;0.30;172;0.0;37.0;0.00
00:36:45.000;4.91;0.30;172;0.0;37.0;0.00
00:36:46.000;4.91;0.30;172;0.0;37.0;0.00
00:36:47.000;4.91;0.30;172;0.0;37.0;0.00
00:36:48.000;4.91;0.30;172;0.0;37.0;0.00
00:36:49.000;4.91;0.30;172;0.0;37.0;0.00
00:36:50.000;4.91;0.30;172;0.0;37.0;0.00
00:36:51.000;4.91;0.30;172;0.0;37.0;0.00
00:36:52.000;4.91;0.31;172;0.0;37.0;0.00
00:36:53.000;4.91;0.30;172;0.0;37.0;0.00
00:36:54.000;4.91;0.30;172;0.0;37.0;0.00
00:36:55.000;4.91;0.30;173;0.0;37.0;0.00
00:36:56.000;4.91;0.31;173;0.0;37.0;0.00
00:36:57.000;4.91;0.30;173;0.0;37.0;0.00
00:36:58.000;4.91;0.30;173;0.0;37.0;0.00
00:36:59.000;4.91;0.31;173;0.0;37.0;0.00
00:37:00.000;4.91;0.32;173;0.0;37.0;0.00
00:37:01.000;4.91;0.30;173;0.0;37.0;0.00
00:37:02.000;4.91;0.31;173;0.0;37.0;0.00
00:37:03.000;4.91;0.30;173;0.0;37.0;0.00
00:37:04.000;4.91;0.30;173;0.0;37.0;0.00
00:37:05.000;4.91;0.31;173;0.0;37.0;0.00
00:37:06.000;4.91;0.30;174;0.0;37.0;0.00
00:37:07.000;4.91;0.31;174;0.0;37.0;0.00
00:37:08.000;4.91;0.31;174;0.0;37.0;0.00
00:37:09.000;4.91;0.30;174;0.0;37.0;0.00
00:37:10.000;4.91;0.30;174;0.0;37.0;0.00
00:37:11.000;4.91;0.30;174;0.0;37.0;0.00
00:37:12.000;4.91;0.30;174;0.0;37.0;0.00
00:37:13.000;4.91;0.30;174;0.0;37.0;0.00
00:37:14.000;4.91;0.30;174;0.0;37.0;0.00
00:37:15.000;4.91;0.31;174;0.0;37.0;0.00
00:37:16.000;4.91;0.30;174;0.0;37.0;0.00
00:37:17.000;4.91;0.30;174;0.0;37.0;0.00
00:37:18.000;4.91;0.30;174;0.0;37.0;0.00
00:37:19.000;4.91;0.30;175;0.0;37.0;0.00
00:37:20.000;4.91;0.30;175;0.0;37.0;0.00
00:37:21.000;4.91;0.30;175;0.0;37.0;0.00
00:37:22.000;4.91;0.31;175;0.0;37.0;0.00
00:37:23.000;4.91;0.30;175;0.0;37.0;0.00
00:37:24.000;4.91;0.30;175;0.0;37.0;0.00
00:37:25.000;4.91;0.30;175;0.0;37.0;0.00
00:37:26.000;4.91;0.30;175;0.0;37.0;0.00
00:37:27.000;4.91;0.30;175;0.0;37.0;0.00
00:37:28.000;4.91;0.31;175;0.0;37.0;0.00
00:37:29.000;4.91;0.31;175;0.0;37.0;0.00
00:37:30.000;4.91;0.30;176;0.0;37.0;0.00
00:37:31.000;4.91;0.30;176;0.0;37.0;0.00
00:37:32.000;4.91;0.30;176;0.0;37.0;0.00
00:37:33.000;4.91;0.30;176;0.0;37.0;0.00
00:37:34.000;4.91;0.30;176;0.0;37.0;0.00
00:37:35.000;4.91;0.30;176;0.0;37.0;0.00
00:37:36.000;4.91;0.31;176;0.0;37.0;0.00
00:37:37.000;4.91;0.30;176;0.0;37.0;0.00
00:37:38.000;4.91;0.31;176;0.0;37.0;0.00
00:37:39.000;4.91;0.31;176;0.0;37.0;0.00
00:37:40.000;4.91;0.30;176;0.0;37.0;0.00
00:37:41.000;4.91;0.31;176;0.0;37.0;0.00
00:37:42.000;4.91;0.31;176;0.0;37.0;0.00
00:37:43.000;4.91;0.30;177;0.0;37.0;0.00
00:37:44.000;4.91;0.30;177;0.0;37.0;0.00
00:37:45.000;4.91;0.30;177;0.0;37.0;0.00
00:37:46.000;4.91;0.30;177;0.0;37.0;0.00
00:37:47.000;4.91;0.30;177;0.0;37.0;0.00
00:37:48.000;4.91;0.30;177;0.0;37.0;0.00
00:37:49.000;4.91;0.30;177;0.0;37.0;0.00
00:37:50.000;4.91;0.31;177;0.0;37.0;0.00
00:37:51.000;4.91;0.31;177;0.0;37.0;0.00
00:37:52.000;4.90;0.31;177;0.0;37.0;0.00
00:37:53.000;4.91;0.30;177;0.0;37.0;0.00
00:37:54.000;4.90;0.30;178;0.0;37.0;0.00
00:37:55.000;4.90;0.30;178;0.0;37.0;0.00
00:37:56.000;4.90;0.30;178;0.0;37.0;0.00
00:37:57.000;4.90;0.30;178;0.0;37.0;0.00
00:37:58.000;4.90;0.30;178;0.0;37.0;0.00
00:37:59.000;4.90;0.30;178;0.0;37.0;0.00
00:38:00.000;4.90;0.30;178;0.0;37.0;0.00
00:38:01.000;4.90;0.30;178;0.0;37.0;0.00
00:38:02.000;4.90;0.30;178;0.0;37.0;0.00
00:38:03.000;4.90;0.31;178;0.0;37.0;0.00
00:38:04.000;4.90;0.30;178;0.0;37.0;0.00
00:38:05.000;4.90;0.30;178;0.0;37.0;0.00
00:38:06.000;4.90;0.30;179;0.0;37.0;0.00
00:38:07.000;4.90;0.30;179;0.0;37.0;0.00
00:38:08.000;4.90;0.31;179;0.0;37.0;0.00
00:38:09.000;4.90;0.30;179;0.0;37.0;0.00
00:38:10.000;4.90;0.30;179;0.0;37.0;0.00
00:38:11.000;4.90;0.30;179;0.0;37.0;0.00
00:38:12.000;4.90;0.31;179;0.0;37.0;0.00
00:38:13.000;4.90;0.30;179;0.0;37.0;0.00
00:38:14.000;4.90;0.30;179;0.0;37.0;0.00
00:38:15.000;4.90;0.30;179;0.0;37.0;0.00
00:38:16.000;4.90;0.30;179;0.0;37.0;0.00
00:38:17.000;4.90;0.30;179;0.0;37.0;0.00
00:38:18.000;4.90;0.30;180;0.0;37.0;0.00
00:38:19.000;4.90;0.30;180;0.0;37.0;0.00
00:38:20.000;4.90;0.31;180;0.0;37.0;0.00
00:38:21.000;4.90;0.30;180;0.0;37.0;0.00
00:38:22.000;4.90;0.30;180;0.0;37.0;0.00
00:38:23.000;4.90;0.31;180;0.0;37.0;0.00
00:38:24.000;4.90;0.31;180;0.0;37.0;0.00
00:38:25.000;4.90;0.30;180;0.0;37.0;0.00
00:38:26.000;4.90;0.31;180;0.0;37.0;0.00
00:38:27.000;4.90;0.30;180;0.0;37.0;0.00
00:38:28.000;4.90;0.31;180;0.0;37.0;0.00
00:38:29.000;4.90;0.30;180;0.0;37.0;0.00
00:38:30.000;4.90;0.30;181;0.0;37.0;0.00
00:38:31.000;4.90;0.31;181;0.0;37.0;0.00
00:38:32.000;4.90;0.30;181;0.0;37.0;0.00
00:38:33.000;4.90;0.30;181;0.0;37.0;0.00
00:38:34.000;4.90;0.31;181;0.0;37.0;0.00
00:38:35.000;4.90;0.30;181;0.0;37.0;0.00
00:38:36.000;4.90;0.30;181;0.0;37.0;0.00
00:38:37.000;4.90;0.30;181;0.0;37.0;0.00
00:38:38.000;4.90;0.30;181;0.0;37.0;0.00
00:38:39.000;4.90;0.30;181;0.0;37.0;0.00
00:38:40.000;4.90;0.31;181;0.0;37.0;0.00
00:38:41.000;4.90;0.30;181;0.0;37.0;0.00
00:38:42.000;4.90;0.31;182;0.0;37.0;0.00
